parent_product_sku;variant_sku;variant_attribute;variant_value
79418933;79393967;Couleur de l'article;Cyan
79418933;79418932;Couleur de l'article;Cyan
79418933;79393959;Couleur de l'article;Cyan
79418933;405243148;Couleur de l'article;Cyan
79418933;79393963;Couleur de l'article;Cyan
79418933;79418922;Couleur de l'article;Cyan
79418933;405182910;Couleur de l'article;Cyan
79418933;79403579;Couleur de l'article;Cyan
79418933;79418918;Couleur de l'article;Cyan
79418933;405243150;Couleur de l'article;Jaune
79418933;405182909;Couleur de l'article;Jaune
79418933;79403581;Couleur de l'article;Jaune
79418933;79398601;Couleur de l'article;Jaune
79418933;79418934;Couleur de l'article;Jaune
79418933;79418920;Couleur de l'article;Jaune
79418933;79393961;Couleur de l'article;Jaune
79418933;79393969;Couleur de l'article;Jaune
79418933;79393965;Couleur de l'article;Jaune
79418933;79418924;Couleur de l'article;Jaune
79418933;79418933;Couleur de l'article;Magenta
79418933;405243149;Couleur de l'article;Magenta
79418933;79418919;Couleur de l'article;Magenta
79418933;79393964;Couleur de l'article;Magenta
79418933;79418923;Couleur de l'article;Magenta
79418933;79393960;Couleur de l'article;Magenta
79418933;79393968;Couleur de l'article;Magenta
79418933;405182908;Couleur de l'article;Magenta
79418933;79403580;Couleur de l'article;Magenta
79418933;79418917;Couleur de l'article;Noir
79418933;79393958;Couleur de l'article;Noir
79418933;405182905;Couleur de l'article;Noir
79418933;79418921;Couleur de l'article;Noir
79418933;79403578;Couleur de l'article;Noir
79418933;79393962;Couleur de l'article;Noir
79418933;405243147;Couleur de l'article;Noir
79418933;79418931;Couleur de l'article;Noir
79418933;79393966;Couleur de l'article;Noir
79418933;405243150;Type de cartouche;Compatible G&G
79418933;405243149;Type de cartouche;Compatible G&G
79418933;405243148;Type de cartouche;Compatible G&G
79418933;405243147;Type de cartouche;Compatible G&G
79418933;79418933;Type de cartouche;Compatible Owa
79418933;79418917;Type de cartouche;Compatible Owa
79418933;79418919;Type de cartouche;Compatible Owa
79418933;79418932;Type de cartouche;Compatible Owa
79418933;79418934;Type de cartouche;Compatible Owa
79418933;79418920;Type de cartouche;Compatible Owa
79418933;79418923;Type de cartouche;Compatible Owa
79418933;79418922;Type de cartouche;Compatible Owa
79418933;79418921;Type de cartouche;Compatible Owa
79418933;79418918;Type de cartouche;Compatible Owa
79418933;79418924;Type de cartouche;Compatible Owa
79418933;79418931;Type de cartouche;Compatible Owa
79418933;405182909;Type de cartouche;Compatible Switch
79418933;79403581;Type de cartouche;Compatible Switch
79418933;405182905;Type de cartouche;Compatible Switch
79418933;405182908;Type de cartouche;Compatible Switch
79418933;405182910;Type de cartouche;Compatible Switch
79418933;79403579;Type de cartouche;Compatible Switch
79418933;79403578;Type de cartouche;Compatible Switch
79418933;79403580;Type de cartouche;Compatible Switch
79418933;79398601;Type de cartouche;Compatible UPrint
79418933;79393967;Type de cartouche;Marque
79418933;79393958;Type de cartouche;Marque
79418933;79393959;Type de cartouche;Marque
79418933;79393964;Type de cartouche;Marque
79418933;79393961;Type de cartouche;Marque
79418933;79393963;Type de cartouche;Marque
79418933;79393969;Type de cartouche;Marque
79418933;79393960;Type de cartouche;Marque
79418933;79393968;Type de cartouche;Marque
79418933;79393965;Type de cartouche;Marque
79418933;79393962;Type de cartouche;Marque
79418933;79393966;Type de cartouche;Marque
79419605;79419607;Couleur;Argent
79419605;79419606;Couleur;Argent
79419605;79419605;Couleur;Blanc
79419605;79419607;Modèle;Quartz
79419605;79419606;Modèle;Radiopiloté
79419605;79419605;Modèle;Radiopiloté
79419606;79419607;Couleur;Argent
79419606;79419606;Couleur;Argent
79419606;79419605;Couleur;Blanc
79419606;79419607;Modèle;Quartz
79419606;79419606;Modèle;Radiopiloté
79419606;79419605;Modèle;Radiopiloté
79419607;79419607;Couleur;Argent
79419607;79419606;Couleur;Argent
79419607;79419605;Couleur;Blanc
79419607;79419607;Modèle;Quartz
79419607;79419606;Modèle;Radiopiloté
79419607;79419605;Modèle;Radiopiloté
79419608;79419608;Couleur;Blanc
79419608;79419609;Couleur;Noir
79419733;79419734;Couleur du fauteuil;Bleu
79419733;79419735;Couleur du fauteuil;Gris
79419733;79419733;Couleur du fauteuil;Noir
79419734;79419734;Couleur du fauteuil;Bleu
79419734;79419735;Couleur du fauteuil;Gris
79419734;79419733;Couleur du fauteuil;Noir
79419748;79419749;Couleur du fauteuil;Mauve
79419748;79420804;Couleur du fauteuil;Noir
79419748;79419748;Couleur du fauteuil;Vert
79419749;79419749;Couleur du fauteuil;Mauve
79419749;79420804;Couleur du fauteuil;Noir
79419749;79419748;Couleur du fauteuil;Vert
79419890;79419892;Couleur du fauteuil;Noir
79419890;79408870;Couleur du fauteuil;Noir / Blanc
79419890;79419891;Couleur du fauteuil;Noir / Bleu
79419890;79419890;Couleur du fauteuil;Noir / Rouge
79419954;79419959;Taille de support;199.6 x 143.5 mm
79419954;79419950;Taille de support;199.6 x 144.5 mm
79419954;79419964;Taille de support;199.6 x 289.1 mm
79419954;79419952;Taille de support;22 x 12.7 mm
79419954;79419958;Taille de support;35 x 35 mm
79419954;79419953;Taille de support;35.6 x 16.9 mm
79419954;79419960;Taille de support;38.1 x 21.2 mm
79419954;79419961;Taille de support;45.7 x 16.9 mm
79419954;79419954;Taille de support;45.7 x 25.4 mm
79419954;79419955;Taille de support;46 x 11.1 mm
79419954;79395551;Taille de support;63.5 x 33.9 mm
79419954;79395552;Taille de support;63.5 x 38.1 mm
79419954;79395549;Taille de support;63.5 x 46.6 mm
79419954;79419945;Taille de support;63.5 x 72 mm
79419954;79419949;Taille de support;99.1 x 139 mm
79419954;79395553;Taille de support;99.1 x 33.9 mm
79419954;79395554;Taille de support;99.1 x 38.1 mm
79419954;79419951;Taille de support;99.1 x 42.3 mm
79419954;79395550;Taille de support;99.1 x 57 mm
79419954;79419962;Taille de support;99.1 x 67.7 mm
79419954;79419963;Taille de support;99.1 x 93.1 mm
79419955;79419959;Taille de support;199.6 x 143.5 mm
79419955;79419950;Taille de support;199.6 x 144.5 mm
79419955;79419964;Taille de support;199.6 x 289.1 mm
79419955;79419952;Taille de support;22 x 12.7 mm
79419955;79419958;Taille de support;35 x 35 mm
79419955;79419953;Taille de support;35.6 x 16.9 mm
79419955;79419960;Taille de support;38.1 x 21.2 mm
79419955;79419961;Taille de support;45.7 x 16.9 mm
79419955;79419954;Taille de support;45.7 x 25.4 mm
79419955;79419955;Taille de support;46 x 11.1 mm
79419955;79395551;Taille de support;63.5 x 33.9 mm
79419955;79395552;Taille de support;63.5 x 38.1 mm
79419955;79395549;Taille de support;63.5 x 46.6 mm
79419955;79419945;Taille de support;63.5 x 72 mm
79419955;79419949;Taille de support;99.1 x 139 mm
79419955;79395553;Taille de support;99.1 x 33.9 mm
79419955;79395554;Taille de support;99.1 x 38.1 mm
79419955;79419951;Taille de support;99.1 x 42.3 mm
79419955;79395550;Taille de support;99.1 x 57 mm
79419955;79419962;Taille de support;99.1 x 67.7 mm
79419955;79419963;Taille de support;99.1 x 93.1 mm
79419956;119014;Taille de support;105 x 148.5 mm
79419956;119005;Taille de support;105 x 35 mm
79419956;119012;Taille de support;105 x 37 mm
79419956;119002;Taille de support;105 x 39 mm
79419956;79419971;Taille de support;105 x 40 mm
79419956;119008;Taille de support;105 x 42 mm
79419956;79419969;Taille de support;105 x 48 mm
79419956;79419948;Taille de support;105 x 49.39 mm
79419956;119003;Taille de support;105 x 70 mm
79419956;79419972;Taille de support;105 x 72 mm
79419956;79419947;Taille de support;105 x 74 mm
79419956;119016;Taille de support;210 x 148.5 mm
79419956;79419973;Taille de support;210 x 99 mm
79419956;118990;Taille de support;38 x 21.2 mm
79419956;79353786;Taille de support;42.4 x 105 mm
79419956;118991;Taille de support;48.5 x 25.4 mm
79419956;79419956;Taille de support;50 x 50 mm
79419956;79419944;Taille de support;51 x 33.8 mm
79419956;118992;Taille de support;52.5 x 21.2 mm
79419956;79419946;Taille de support;52.5 x 29.7 mm
79419956;119013;Taille de support;57 x 105 mm
79419956;118993;Taille de support;70 x 16.9 mm
79419956;119007;Taille de support;70 x 25 mm
79419956;79419965;Taille de support;70 x 29.7 mm
79419956;119001;Taille de support;70 x 31 mm
79419956;79419966;Taille de support;70 x 33.8 mm
79419956;119006;Taille de support;70 x 35 mm
79419956;119011;Taille de support;70 x 36 mm
79419956;119015;Taille de support;70 x 37 mm
79419956;119009;Taille de support;70 x 42 mm
79419956;79353785;Taille de support;70 x 42.4 mm
79419956;79419967;Taille de support;70 x 50.8 mm
79419956;79419968;Taille de support;70 x 67.7 mm
79419956;79419957;Taille de support;70 x 70 mm
79419956;79419970;Taille de support;97 x 42.4 mm
79419956;119004;Taille de support;A4 (210 x 297 mm)
79422616;79422619;Capacité du consommable;XL
79422616;79422622;Capacité du consommable;XL
79422616;79443360;Capacité du consommable;XL
79422616;79430427;Capacité du consommable;XL
79422616;79430426;Capacité du consommable;XL
79422616;79430429;Capacité du consommable;XL
79422616;79443359;Capacité du consommable;XL
79422616;79443361;Capacité du consommable;XL
79422616;79422621;Capacité du consommable;XL
79422616;79422655;Capacité du consommable;XL
79422616;79443363;Capacité du consommable;XL
79422616;79429510;Capacité du consommable;XL
79422616;79422620;Capacité du consommable;XL
79422616;405242954;Capacité du consommable;XL
79422616;79430428;Capacité du consommable;XL
79422616;79443362;Capacité du consommable;XL
79422616;79430425;Capacité du consommable;XL
79422616;79422615;Capacité du consommable;standard
79422616;79422616;Capacité du consommable;standard
79422616;79422614;Capacité du consommable;standard
79422616;79422617;Capacité du consommable;standard
79422616;79422618;Capacité du consommable;standard
79422616;79443360;Couleur de l'article;Cyan
79422616;79422615;Couleur de l'article;Cyan
79422616;79430426;Couleur de l'article;Cyan
79422616;79422655;Couleur de l'article;Cyan
79422616;79422621;Couleur de l'article;Jaune
79422616;79422617;Couleur de l'article;Jaune
79422616;79430428;Couleur de l'article;Jaune
79422616;79443362;Couleur de l'article;Jaune
79422616;79430427;Couleur de l'article;Magenta
79422616;79422616;Couleur de l'article;Magenta
79422616;79443361;Couleur de l'article;Magenta
79422616;79422620;Couleur de l'article;Magenta
79422616;79422619;Couleur de l'article;Noir
79422616;79443359;Couleur de l'article;Noir
79422616;79429510;Couleur de l'article;Noir
79422616;79422614;Couleur de l'article;Noir
79422616;79430425;Couleur de l'article;Noir
79422616;79422622;Couleur de l'article;Noir/cyan/magenta/jaune
79422616;79430429;Couleur de l'article;Noir/cyan/magenta/jaune
79422616;79443363;Couleur de l'article;Noir/cyan/magenta/jaune
79422616;405242954;Couleur de l'article;Noir/cyan/magenta/jaune
79422616;79422618;Couleur de l'article;Noir/cyan/magenta/jaune
79422616;405242954;Type de cartouche;Compatible G&G
79422616;79430427;Type de cartouche;Compatible Switch
79422616;79430426;Type de cartouche;Compatible Switch
79422616;79430429;Type de cartouche;Compatible Switch
79422616;79430428;Type de cartouche;Compatible Switch
79422616;79430425;Type de cartouche;Compatible Switch
79422616;79429510;Type de cartouche;Compatible UPrint
79422616;79443360;Type de cartouche;Compatible Wecare
79422616;79443359;Type de cartouche;Compatible Wecare
79422616;79443361;Type de cartouche;Compatible Wecare
79422616;79443363;Type de cartouche;Compatible Wecare
79422616;79443362;Type de cartouche;Compatible Wecare
79422616;79422619;Type de cartouche;Marque
79422616;79422622;Type de cartouche;Marque
79422616;79422615;Type de cartouche;Marque
79422616;79422616;Type de cartouche;Marque
79422616;79422621;Type de cartouche;Marque
79422616;79422655;Type de cartouche;Marque
79422616;79422614;Type de cartouche;Marque
79422616;79422620;Type de cartouche;Marque
79422616;79422617;Type de cartouche;Marque
79422616;79422618;Type de cartouche;Marque
79422617;79422619;Capacité du consommable;XL
79422617;79422622;Capacité du consommable;XL
79422617;79443360;Capacité du consommable;XL
79422617;79430427;Capacité du consommable;XL
79422617;79430426;Capacité du consommable;XL
79422617;79430429;Capacité du consommable;XL
79422617;79443359;Capacité du consommable;XL
79422617;79443361;Capacité du consommable;XL
79422617;79422621;Capacité du consommable;XL
79422617;79422655;Capacité du consommable;XL
79422617;79443363;Capacité du consommable;XL
79422617;79429510;Capacité du consommable;XL
79422617;79422620;Capacité du consommable;XL
79422617;405242954;Capacité du consommable;XL
79422617;79430428;Capacité du consommable;XL
79422617;79443362;Capacité du consommable;XL
79422617;79430425;Capacité du consommable;XL
79422617;79422615;Capacité du consommable;standard
79422617;79422616;Capacité du consommable;standard
79422617;79422614;Capacité du consommable;standard
79422617;79422617;Capacité du consommable;standard
79422617;79422618;Capacité du consommable;standard
79422617;79443360;Couleur de l'article;Cyan
79422617;79422615;Couleur de l'article;Cyan
79422617;79430426;Couleur de l'article;Cyan
79422617;79422655;Couleur de l'article;Cyan
79422617;79422621;Couleur de l'article;Jaune
79422617;79422617;Couleur de l'article;Jaune
79422617;79430428;Couleur de l'article;Jaune
79422617;79443362;Couleur de l'article;Jaune
79422617;79430427;Couleur de l'article;Magenta
79422617;79422616;Couleur de l'article;Magenta
79422617;79443361;Couleur de l'article;Magenta
79422617;79422620;Couleur de l'article;Magenta
79422617;79422619;Couleur de l'article;Noir
79422617;79443359;Couleur de l'article;Noir
79422617;79429510;Couleur de l'article;Noir
79422617;79422614;Couleur de l'article;Noir
79422617;79430425;Couleur de l'article;Noir
79422617;79422622;Couleur de l'article;Noir/cyan/magenta/jaune
79422617;79430429;Couleur de l'article;Noir/cyan/magenta/jaune
79422617;79443363;Couleur de l'article;Noir/cyan/magenta/jaune
79422617;405242954;Couleur de l'article;Noir/cyan/magenta/jaune
79422617;79422618;Couleur de l'article;Noir/cyan/magenta/jaune
79422617;405242954;Type de cartouche;Compatible G&G
79422617;79430427;Type de cartouche;Compatible Switch
79422617;79430426;Type de cartouche;Compatible Switch
79422617;79430429;Type de cartouche;Compatible Switch
79422617;79430428;Type de cartouche;Compatible Switch
79422617;79430425;Type de cartouche;Compatible Switch
79422617;79429510;Type de cartouche;Compatible UPrint
79422617;79443360;Type de cartouche;Compatible Wecare
79422617;79443359;Type de cartouche;Compatible Wecare
79422617;79443361;Type de cartouche;Compatible Wecare
79422617;79443363;Type de cartouche;Compatible Wecare
79422617;79443362;Type de cartouche;Compatible Wecare
79422617;79422619;Type de cartouche;Marque
79422617;79422622;Type de cartouche;Marque
79422617;79422615;Type de cartouche;Marque
79422617;79422616;Type de cartouche;Marque
79422617;79422621;Type de cartouche;Marque
79422617;79422655;Type de cartouche;Marque
79422617;79422614;Type de cartouche;Marque
79422617;79422620;Type de cartouche;Marque
79422617;79422617;Type de cartouche;Marque
79422617;79422618;Type de cartouche;Marque
79422618;79422619;Capacité du consommable;XL
79422618;79422622;Capacité du consommable;XL
79422618;79443360;Capacité du consommable;XL
79422618;79430427;Capacité du consommable;XL
79422618;79430426;Capacité du consommable;XL
79422618;79430429;Capacité du consommable;XL
79422618;79443359;Capacité du consommable;XL
79422618;79443361;Capacité du consommable;XL
79422618;79422621;Capacité du consommable;XL
79422618;79422655;Capacité du consommable;XL
79422618;79443363;Capacité du consommable;XL
79422618;79429510;Capacité du consommable;XL
79422618;79422620;Capacité du consommable;XL
79422618;405242954;Capacité du consommable;XL
79422618;79430428;Capacité du consommable;XL
79422618;79443362;Capacité du consommable;XL
79422618;79430425;Capacité du consommable;XL
79422618;79422615;Capacité du consommable;standard
79422618;79422616;Capacité du consommable;standard
79422618;79422614;Capacité du consommable;standard
79422618;79422617;Capacité du consommable;standard
79422618;79422618;Capacité du consommable;standard
79422618;79443360;Couleur de l'article;Cyan
79422618;79422615;Couleur de l'article;Cyan
79422618;79430426;Couleur de l'article;Cyan
79422618;79422655;Couleur de l'article;Cyan
79422618;79422621;Couleur de l'article;Jaune
79422618;79422617;Couleur de l'article;Jaune
79422618;79430428;Couleur de l'article;Jaune
79422618;79443362;Couleur de l'article;Jaune
79422618;79430427;Couleur de l'article;Magenta
79422618;79422616;Couleur de l'article;Magenta
79422618;79443361;Couleur de l'article;Magenta
79422618;79422620;Couleur de l'article;Magenta
79422618;79422619;Couleur de l'article;Noir
79422618;79443359;Couleur de l'article;Noir
79422618;79429510;Couleur de l'article;Noir
79422618;79422614;Couleur de l'article;Noir
79422618;79430425;Couleur de l'article;Noir
79422618;79422622;Couleur de l'article;Noir/cyan/magenta/jaune
79422618;79430429;Couleur de l'article;Noir/cyan/magenta/jaune
79422618;79443363;Couleur de l'article;Noir/cyan/magenta/jaune
79422618;405242954;Couleur de l'article;Noir/cyan/magenta/jaune
79422618;79422618;Couleur de l'article;Noir/cyan/magenta/jaune
79422618;405242954;Type de cartouche;Compatible G&G
79422618;79430427;Type de cartouche;Compatible Switch
79422618;79430426;Type de cartouche;Compatible Switch
79422618;79430429;Type de cartouche;Compatible Switch
79422618;79430428;Type de cartouche;Compatible Switch
79422618;79430425;Type de cartouche;Compatible Switch
79422618;79429510;Type de cartouche;Compatible UPrint
79422618;79443360;Type de cartouche;Compatible Wecare
79422618;79443359;Type de cartouche;Compatible Wecare
79422618;79443361;Type de cartouche;Compatible Wecare
79422618;79443363;Type de cartouche;Compatible Wecare
79422618;79443362;Type de cartouche;Compatible Wecare
79422618;79422619;Type de cartouche;Marque
79422618;79422622;Type de cartouche;Marque
79422618;79422615;Type de cartouche;Marque
79422618;79422616;Type de cartouche;Marque
79422618;79422621;Type de cartouche;Marque
79422618;79422655;Type de cartouche;Marque
79422618;79422614;Type de cartouche;Marque
79422618;79422620;Type de cartouche;Marque
79422618;79422617;Type de cartouche;Marque
79422618;79422618;Type de cartouche;Marque
79422619;79422619;Capacité du consommable;XL
79422619;79422622;Capacité du consommable;XL
79422619;79443360;Capacité du consommable;XL
79422619;79430427;Capacité du consommable;XL
79422619;79430426;Capacité du consommable;XL
79422619;79430429;Capacité du consommable;XL
79422619;79443359;Capacité du consommable;XL
79422619;79443361;Capacité du consommable;XL
79422619;79422621;Capacité du consommable;XL
79422619;79422655;Capacité du consommable;XL
79422619;79443363;Capacité du consommable;XL
79422619;79429510;Capacité du consommable;XL
79422619;79422620;Capacité du consommable;XL
79422619;405242954;Capacité du consommable;XL
79422619;79430428;Capacité du consommable;XL
79422619;79443362;Capacité du consommable;XL
79422619;79430425;Capacité du consommable;XL
79422619;79422615;Capacité du consommable;standard
79422619;79422616;Capacité du consommable;standard
79422619;79422614;Capacité du consommable;standard
79422619;79422617;Capacité du consommable;standard
79422619;79422618;Capacité du consommable;standard
79422619;79443360;Couleur de l'article;Cyan
79422619;79422615;Couleur de l'article;Cyan
79422619;79430426;Couleur de l'article;Cyan
79422619;79422655;Couleur de l'article;Cyan
79422619;79422621;Couleur de l'article;Jaune
79422619;79422617;Couleur de l'article;Jaune
79422619;79430428;Couleur de l'article;Jaune
79422619;79443362;Couleur de l'article;Jaune
79422619;79430427;Couleur de l'article;Magenta
79422619;79422616;Couleur de l'article;Magenta
79422619;79443361;Couleur de l'article;Magenta
79422619;79422620;Couleur de l'article;Magenta
79422619;79422619;Couleur de l'article;Noir
79422619;79443359;Couleur de l'article;Noir
79422619;79429510;Couleur de l'article;Noir
79422619;79422614;Couleur de l'article;Noir
79422619;79430425;Couleur de l'article;Noir
79422619;79422622;Couleur de l'article;Noir/cyan/magenta/jaune
79422619;79430429;Couleur de l'article;Noir/cyan/magenta/jaune
79422619;79443363;Couleur de l'article;Noir/cyan/magenta/jaune
79422619;405242954;Couleur de l'article;Noir/cyan/magenta/jaune
79422619;79422618;Couleur de l'article;Noir/cyan/magenta/jaune
79422619;405242954;Type de cartouche;Compatible G&G
79422619;79430427;Type de cartouche;Compatible Switch
79422619;79430426;Type de cartouche;Compatible Switch
79422619;79430429;Type de cartouche;Compatible Switch
79422619;79430428;Type de cartouche;Compatible Switch
79422619;79430425;Type de cartouche;Compatible Switch
79422619;79429510;Type de cartouche;Compatible UPrint
79422619;79443360;Type de cartouche;Compatible Wecare
79422619;79443359;Type de cartouche;Compatible Wecare
79422619;79443361;Type de cartouche;Compatible Wecare
79422619;79443363;Type de cartouche;Compatible Wecare
79422619;79443362;Type de cartouche;Compatible Wecare
79422619;79422619;Type de cartouche;Marque
79422619;79422622;Type de cartouche;Marque
79422619;79422615;Type de cartouche;Marque
79422619;79422616;Type de cartouche;Marque
79422619;79422621;Type de cartouche;Marque
79422619;79422655;Type de cartouche;Marque
79422619;79422614;Type de cartouche;Marque
79422619;79422620;Type de cartouche;Marque
79422619;79422617;Type de cartouche;Marque
79422619;79422618;Type de cartouche;Marque
79422621;79422619;Capacité du consommable;XL
79422621;79422622;Capacité du consommable;XL
79422621;79443360;Capacité du consommable;XL
79422621;79430427;Capacité du consommable;XL
79422621;79430426;Capacité du consommable;XL
79422621;79430429;Capacité du consommable;XL
79422621;79443359;Capacité du consommable;XL
79422621;79443361;Capacité du consommable;XL
79422621;79422621;Capacité du consommable;XL
79422621;79422655;Capacité du consommable;XL
79422621;79443363;Capacité du consommable;XL
79422621;79429510;Capacité du consommable;XL
79422621;79422620;Capacité du consommable;XL
79422621;405242954;Capacité du consommable;XL
79422621;79430428;Capacité du consommable;XL
79422621;79443362;Capacité du consommable;XL
79422621;79430425;Capacité du consommable;XL
79422621;79422615;Capacité du consommable;standard
79422621;79422616;Capacité du consommable;standard
79422621;79422614;Capacité du consommable;standard
79422621;79422617;Capacité du consommable;standard
79422621;79422618;Capacité du consommable;standard
79422621;79443360;Couleur de l'article;Cyan
79422621;79422615;Couleur de l'article;Cyan
79422621;79430426;Couleur de l'article;Cyan
79422621;79422655;Couleur de l'article;Cyan
79422621;79422621;Couleur de l'article;Jaune
79422621;79422617;Couleur de l'article;Jaune
79422621;79430428;Couleur de l'article;Jaune
79422621;79443362;Couleur de l'article;Jaune
79422621;79430427;Couleur de l'article;Magenta
79422621;79422616;Couleur de l'article;Magenta
79422621;79443361;Couleur de l'article;Magenta
79422621;79422620;Couleur de l'article;Magenta
79422621;79422619;Couleur de l'article;Noir
79422621;79443359;Couleur de l'article;Noir
79422621;79429510;Couleur de l'article;Noir
79422621;79422614;Couleur de l'article;Noir
79422621;79430425;Couleur de l'article;Noir
79422621;79422622;Couleur de l'article;Noir/cyan/magenta/jaune
79422621;79430429;Couleur de l'article;Noir/cyan/magenta/jaune
79422621;79443363;Couleur de l'article;Noir/cyan/magenta/jaune
79422621;405242954;Couleur de l'article;Noir/cyan/magenta/jaune
79422621;79422618;Couleur de l'article;Noir/cyan/magenta/jaune
79422621;405242954;Type de cartouche;Compatible G&G
79422621;79430427;Type de cartouche;Compatible Switch
79422621;79430426;Type de cartouche;Compatible Switch
79422621;79430429;Type de cartouche;Compatible Switch
79422621;79430428;Type de cartouche;Compatible Switch
79422621;79430425;Type de cartouche;Compatible Switch
79422621;79429510;Type de cartouche;Compatible UPrint
79422621;79443360;Type de cartouche;Compatible Wecare
79422621;79443359;Type de cartouche;Compatible Wecare
79422621;79443361;Type de cartouche;Compatible Wecare
79422621;79443363;Type de cartouche;Compatible Wecare
79422621;79443362;Type de cartouche;Compatible Wecare
79422621;79422619;Type de cartouche;Marque
79422621;79422622;Type de cartouche;Marque
79422621;79422615;Type de cartouche;Marque
79422621;79422616;Type de cartouche;Marque
79422621;79422621;Type de cartouche;Marque
79422621;79422655;Type de cartouche;Marque
79422621;79422614;Type de cartouche;Marque
79422621;79422620;Type de cartouche;Marque
79422621;79422617;Type de cartouche;Marque
79422621;79422618;Type de cartouche;Marque
79424507;79424500;Couleur de l'article;Bleu azur
79424507;79424501;Couleur de l'article;Bleu océan
79424507;79424497;Couleur de l'article;Ivoire
79424507;79424512;Couleur de l'article;Jaune citron
79424507;79424511;Couleur de l'article;Jaune soleil
79424507;79424504;Couleur de l'article;Kaki
79424507;79424498;Couleur de l'article;Rose bonbon
79424507;79424507;Couleur de l'article;Rouge cerise
79424507;79424508;Couleur de l'article;Rouge pompier
79424507;79424506;Couleur de l'article;Vert citron
79424507;79424505;Couleur de l'article;Vert menthe
79424522;79424522;Couleur de l'article;Bleu argent
79424522;79424523;Couleur de l'article;Noir
79424526;79419311;Couleur de l'article;Bleu argent
79424526;79424526;Couleur de l'article;Jaune
79424526;79424524;Couleur de l'article;Noir
79424526;79424525;Couleur de l'article;Orange
79425375;405110275;Modèle;Bleu
79425375;405124527;Modèle;Boules de Noël
79425375;79425375;Modèle;Décorations de Noël
79425375;400002794;Modèle;Fleurs
79425375;400002854;Modèle;Flocons
79425375;79442083;Modèle;Flora noir
79425375;79415002;Modèle;Losanges or
79425375;79415001;Modèle;Losanges rouge
79425375;79429548;Modèle;Mots de Noël
79425375;79442072;Modèle;Noël patchwork
79425375;79429546;Modèle;Papeterie
79425375;400002795;Modèle;Pois fond bleu
79425375;79414999;Modèle;Pois rouge
79425375;79429549;Modèle;Pépin fluo
79425375;405110165;Modèle;Rayures
79425375;400002797;Modèle;Rayures blanches
79425375;400002796;Modèle;Rayures roses
79425375;405124528;Modèle;Rennes rouge
79425375;79415000;Modèle;Étoiles argentées
79425382;405124513;Modèle;Anges
79425382;405124510;Modèle;Art deco
79425382;400002852;Modèle;Blabla
79425382;79438013;Modèle;Calendrier
79425382;405124509;Modèle;Corail
79425382;400002791;Modèle;Feuillage or
79425382;405124511;Modèle;Good vibes
79425382;400002790;Modèle;Gui
79425382;405124514;Modèle;Hohoho rouge
79425382;79425382;Modèle;Jeux de Noël
79425382;400002853;Modèle;Lagom
79425382;405124512;Modèle;Liberty
79425382;79429535;Modèle;Licorne
79425382;79442047;Modèle;Licorne Noël
79425382;79442060;Modèle;Plumes
79425382;79383674;Modèle;Pois blancs
79425511;79425524;Grammage;160 g/m2
79425511;79421786;Grammage;180 g/m2
79425511;79421782;Grammage;200 g/m2
79425511;79425516;Grammage;230 g/m2
79425511;79425511;Grammage;250 g/m2
79425511;79421787;Grammage;270 g/m2
79427030;79427032;Modèle;Bananas
79427030;79427030;Modèle;Chaos
79427030;79427031;Modèle;Cœurs
79427031;79427032;Modèle;Bananas
79427031;79427030;Modèle;Chaos
79427031;79427031;Modèle;Cœurs
79427032;79427032;Modèle;Bananas
79427032;79427030;Modèle;Chaos
79427032;79427031;Modèle;Cœurs
79427033;79427035;Modèle;Bananas
79427033;79427033;Modèle;Chaos
79427033;79427034;Modèle;Cœurs
79427034;79427035;Modèle;Bananas
79427034;79427033;Modèle;Chaos
79427034;79427034;Modèle;Cœurs
79427839;79427838;Couleur;Argent
79427839;79427839;Couleur;Blanc
79427839;79427836;Couleur;Bleu nuit
79427839;405113638;Couleur;Marron
79427839;79427835;Couleur;Noir
79427839;405113637;Couleur;Rouge
79428408;79428409;Quantité incluse;12 
79428408;79428408;Quantité incluse;6 
79428409;79428409;Quantité incluse;12 
79428409;79428408;Quantité incluse;6 
79428642;79428642;Couleur;Bleu
79428642;79428641;Couleur;Rouge
79428690;79428691;Couleur de l'article;Bleu argent
79428690;79428690;Couleur de l'article;Noir
79429099;79429097;Couleur de l'article;Cyan
79429099;79429099;Couleur de l'article;Jaune
79429099;79429098;Couleur de l'article;Magenta
79429099;79429100;Couleur de l'article;Noir
79429099;79429097;Type de cartouche;Marque
79429099;79429100;Type de cartouche;Marque
79429099;79429099;Type de cartouche;Marque
79429099;79429098;Type de cartouche;Marque
79429100;79429097;Couleur de l'article;Cyan
79429100;79429099;Couleur de l'article;Jaune
79429100;79429098;Couleur de l'article;Magenta
79429100;79429100;Couleur de l'article;Noir
79429100;79429097;Type de cartouche;Marque
79429100;79429100;Type de cartouche;Marque
79429100;79429099;Type de cartouche;Marque
79429100;79429098;Type de cartouche;Marque
79429499;79434274;Capacité du consommable;XXL
79429499;79429497;Capacité du consommable;XXL
79429499;79434272;Capacité du consommable;XXL
79429499;79429498;Capacité du consommable;XXL
79429499;79390510;Capacité du consommable;XXL
79429499;79429496;Capacité du consommable;XXL
79429499;79429499;Capacité du consommable;XXL
79429499;79390513;Capacité du consommable;XXL
79429499;79433119;Capacité du consommable;XXL
