order_id;order_number;created_at;customer_id;item_id;sku;product_name;qty_ordered
3704847;303793913;2026-04-30 15:53:00;2610044;20756552;405112812;HP 305 - Pack de 2 - noir et 3 couleurs - cartouche d'encre originale (6ZD17AE);2
3704847;303793913;2026-04-30 15:53:00;2610044;20756553;79419141;Pentel WOW! - Stylo à bille - noir - 1 mm;1
3704847;303793913;2026-04-30 15:53:00;2610044;20756554;79419143;Pentel WOW! - Stylo à bille - bleu - 1 mm;1
3704846;303793912;2026-04-30 15:51:00;2200013;20756551;79395385;20 cartons caisses américaines  60 cm x 40 cm x 40 cm -  Logisitpack;2
3704845;303793911;2026-04-30 15:51:00;3226963;20756550;79404381;Samsung CLT-404S - jaune - cartouche laser d'origine;1
3704844;303793910;2026-04-30 15:49:00;3224121;20756547;79418774;Wonday - Blouse blanche mixte - 100% coton - taille S;1
3704844;303793910;2026-04-30 15:49:00;3224121;20756548;79418777;Wonday - Blouse blanche mixte - 100% coton - taille XL;3
3704844;303793910;2026-04-30 15:49:00;3224121;20756549;79418776;Wonday - Blouse blanche mixte - 100% coton - taille L;1
3704843;303793909;2026-04-30 15:48:00;3226951;20756545;79384948;Canon PG-545 - noir - cartouche d'encre originale;1
3704843;303793909;2026-04-30 15:48:00;3226951;20756546;79384964;Canon PG-545/CL-546 - Pack de 2 - noir, couleur (cyan, magenta, jaune) - cartouche d'encre originale;1
3704842;303793908;2026-04-30 15:48:00;3226960;20756544;405171723;Brother TN2510 - noir - cartouche laser d'origine;2
3704841;303793907;2026-04-30 15:48:00;3226961;20756543;405235030;Les Prix Mini - Pack de 12 crayons graphite HB;1
3704840;303793906;2026-04-30 15:48:00;435949;20756542;405267564;Canon PG-595XL/CL-586XL - Pack de 2 - noir,cyan, magenta, jaune - cartouche d'encre originale;1
3704837;303793903;2026-04-30 15:46:00;2334680;20756538;11354;Dymo LabelWriter  - Ruban d'étiquettes auto-adhésives - 1 rouleau de 1000 étiquettes (32 x 57 mm) - fond blanc écriture noire;3
3704835;303793901;2026-04-30 15:45:00;2358543;20756536;405160243;Cartouche compatible canon PG-575XL - noir - UPrint ;2
3704834;303793900;2026-04-30 15:45:00;1993437;20756535;38173;Agenda Carré recettes et dépenses - 1 jour par page - 13,5 x 21 cm - disponible dans différentes couleurs - Exacompta;1
3704833;303793899;2026-04-30 15:43:00;3226953;20756527;79397783;Maped - Mini Agrafeuse Essentials E3524 - capacité de 15 feuilles - agrafes 24/6 ou 26/6;1
3704833;303793899;2026-04-30 15:43:00;3226953;20756528;1161111;Wonday - Boîte de 1000 Agrafes 26/6 - jusqu'à 20 feuilles;1
3704833;303793899;2026-04-30 15:43:00;3226953;20756529;405147364;Exacompta - 20 Bobines thermiques - rouleaux TPE - 57 x 40 x 12 mm - 18m - sans mandrin ni film plastique;1
3704833;303793899;2026-04-30 15:43:00;3226953;20756530;79395433;Film étirable transparent - 15 microns - 45 cm x 270 m;1
3704833;303793899;2026-04-30 15:43:00;3226953;20756531;999991043;Nobo - Planning hebdomadaire à fiches T - 7 colonnes - 48 x 48 cm;1
3704833;303793899;2026-04-30 15:43:00;3226953;20756532;79151102;Tork - Bobine d'essuyage à dévidage central - 450 feuilles;1
3704833;303793899;2026-04-30 15:43:00;3226953;20756533;79389284;Exacompta - Porte vues - 80 vues - A4 - disponible dans différentes couleurs;1
3704833;303793899;2026-04-30 15:43:00;3226953;20756534;79351099;BIC VELLEDA 1701 - Marqueur effaçable - pointe ogive - noir;1
3704832;303793898;2026-04-30 15:43:00;3226958;20756526;79417782;Fauteuil de bureau SCOTT - accoudoirs réglables - appuie-tête réglable - noir base blanche;2
3704831;303793897;2026-04-30 15:41:00;789945;20756525;400013851;Nobo - Vitrine extérieure - 4 feuilles A4 - Surface magnétique - porte battante - 49,4 x 66,7 x 4,5 cm;1
3704830;303793896;2026-04-30 15:41:00;2006304;20756524;13103;Exacompta - 5 Manifolds Carnets de commandes - 50 tripli - 21 x 18 cm;1
3704828;303793894;2026-04-30 15:38:00;3226950;20756519;79413529;Avery - 56 Étiquettes multi-usages blanches - 24 x 35 mm;6
3704827;303793893;2026-04-30 15:38:00;3226952;20756517;79371714;Copie couleur 2 a 49 mo;2
3704827;303793893;2026-04-30 15:38:00;3226952;20756518;79424136;Supplement papier couche a4 160g;2
3704826;303793892;2026-04-30 15:37:00;1464391;20756516;79368885;Chariot pliant - 150 kg;1
3704825;303793891;2026-04-30 15:37:00;1027402;20756514;79354189;Epson T1301XL Cerf - noir - cartouche d'encre originale;1
3704825;303793891;2026-04-30 15:37:00;1027402;20756515;79354190;Epson T1302XL Cerf - cyan - cartouche d'encre originale;1
3704824;303793890;2026-04-30 15:35:00;3219790;20756513;990921;Wonday - 10 Trombones attache-papillon - 30 x 40 mm;3
3704823;303793889;2026-04-30 15:33:00;3170507;20756505;405139410;Legami - Stylo effaçable - girafe - noir;1
3704823;303793889;2026-04-30 15:33:00;3170507;20756506;405137728;Legami - Stylo à encre gel effaçable - 0,7 mm - Licorne;1
3704823;303793889;2026-04-30 15:33:00;3170507;20756507;405235806;Legami - Stylo gel effaçable - tigre - noir;1
3704823;303793889;2026-04-30 15:33:00;3170507;20756508;405116622;Legami - Pack de 3 recharges pour stylo à encore gel - bleu;1
3704823;303793889;2026-04-30 15:33:00;3170507;20756509;405265209;Legami – Stylo Gel Effaçable Ladybug Get Lucky Coccinelle;1
3704823;303793889;2026-04-30 15:33:00;3170507;20756510;405183400;Legami - Trousse silicone 2 en 1 giraffe;1
3704823;303793889;2026-04-30 15:33:00;3170507;20756511;405267687;Legami - Stylo à encre - gel effaçable - pingouin;1
3704823;303793889;2026-04-30 15:33:00;3170507;20756512;405267682;Legami - Stylo à encre - gel effaçable - panda;1
3704822;303793888;2026-04-30 15:32:00;3226942;20756501;405233044;HP 219X - noir - cartouche laser originale (W2190X);1
3704822;303793888;2026-04-30 15:32:00;3226942;20756502;405233046;HP 219X - cyan - cartouche laser originale (W2191X);1
3704822;303793888;2026-04-30 15:32:00;3226942;20756503;405233048;HP 219X - magenta - cartouche laser originale (W2193X);1
3704822;303793888;2026-04-30 15:32:00;3226942;20756504;405233050;HP 219X - jaune - cartouche laser originale (W2192X);1
3704817;303793884;2026-04-30 15:30:00;3226948;20756460;79429336;DAHLE - Tableau blanc laqué 90 x 120 cm - magnétique - cadre alu renforcé;1
3704817;303793884;2026-04-30 15:30:00;3226948;20756461;79425968;DAHLE - Kit d’effaçage comprenant 1 brosse magnétique + 4 aimants 30 mm + 2 marqueurs;1
3704814;303793880;2026-04-30 15:28:00;2545872;20756457;79417600;HP 302 - Pack de 2 - noir et 3 couleurs - cartouche d'encre originale (X4D37AE);1
3704813;303793879;2026-04-30 15:28:00;3226946;20756456;400008218;HP 903 Pack de 4 - noir et 3 couleurs - cartouche d'encre originale (6ZC73AE);1
3704812;303793878;2026-04-30 15:28:00;570954;20756454;712990;Waterman - cartouche d'encre;1
3704812;303793878;2026-04-30 15:28:00;570954;20756455;79137683;Waterman - 6 cartouches d'encre pour stylo plume - noir;5
3704810;303793876;2026-04-30 15:27:00;3212431;20756444;405186656;Cartouche remanufacturée HP 302 - pack de 2 - noir, cyan, magenta, jaune - Uprint;2
3704809;303793875;2026-04-30 15:26:00;866781;20756442;79428164;Cartouche compatible Brother LC3219XL - Pack de 4 - noir, cyan, magenta, jaune - Switch ;1
3704809;303793875;2026-04-30 15:26:00;866781;20756443;405146089;WE - stylet actif uiversel pour tablette, PC et Smartphone;1
3704808;303793874;2026-04-30 15:25:00;284474;20756440;79445326;Exacompta Aquarel - Chemise à rabats - A4 - disponible dans différentes couleurs;1
3704808;303793874;2026-04-30 15:25:00;284474;20756441;79445326;Exacompta Aquarel - Chemise à rabats - A4 - disponible dans différentes couleurs;1
3704807;303793873;2026-04-30 15:25:00;3226939;20756439;79140736;Fellowes - 100 pochettes de plastification A4 (216 x 303 mm) - 80 microns - brillantes ;1
3704805;303793871;2026-04-30 15:24:00;2430080;20756421;1969;Clairefontaine CLAIRALFA - Papier blanc - A3 (297 x 420 mm) - 80 g/m² - Ramette de 500 feuilles;2
3704805;303793871;2026-04-30 15:24:00;2430080;20756422;79429739;Clairefontaine DCP - Papier ultra blanc - A4 (210 x 297 mm) - 200 g/m² - Ramette de 250 feuilles;2
3704805;303793871;2026-04-30 15:24:00;2430080;20756423;400004366;GPV - 500 Enveloppes DL 110 x 220 mm - 80 gr - sans fenêtre - blanc - bande adhésive;2
3704805;303793871;2026-04-30 15:24:00;2430080;20756424;400004378;GPV - 250 Pochettes Enveloppes C4 229 x 324 mm - 90 gr - sans fenêtre - kraft - bande adhésive;1
3704805;303793871;2026-04-30 15:24:00;2430080;20756425;400004379;GPV - 250 Pochettes Enveloppes C4 229 x 324 mm - 90 gr - fenêtre 50x100 mm - kraft - bande adhésive;1
3704805;303793871;2026-04-30 15:24:00;2430080;20756426;400004368;GPV - 500 Enveloppes DL 110 x 220 mm - 80 gr - fenêtre 45x100 mm - blanc - bande adhésive;2
3704805;303793871;2026-04-30 15:24:00;2430080;20756427;79428139;Global Notes - Pack de 6 Blocs - Notes adhésives 80 feuilles - 75 x 75 mm - couleurs assorties;1
3704805;303793871;2026-04-30 15:24:00;2430080;20756428;1406;Exacompta Nature Future - Intercalaire 6 positions - A4 - carte lustrée colorée;6
3704805;303793871;2026-04-30 15:24:00;2430080;20756429;79346055;Exacompta Forever Foldyne - 100 Chemises - 220 gr - couleurs assorties;1
3704805;303793871;2026-04-30 15:24:00;2430080;20756430;999991639;Clairefontaine - Cahier à spirale 17 x 22 cm - 100 pages - petits carreaux (5x5 mm) - disponible dans différentes couleurs;1
3704805;303793871;2026-04-30 15:24:00;2430080;20756431;812878;Tipp Ex - Pack de 10 correcteurs - Mini Pocket Mouse - 5mm x 6m;1
3704805;303793871;2026-04-30 15:24:00;2430080;20756432;79351083;BIC 4 Couleurs Original - Stylo à bille 4 couleurs (rouge, bleu, vert, noir);5
3704805;303793871;2026-04-30 15:24:00;2430080;20756433;79366992;BIC 4 Couleurs Mini - Stylo à bille 4 couleurs;4
3704805;303793871;2026-04-30 15:24:00;2430080;20756434;79399014;Cléopâtre - Lot de 5 bâtons de colle - Blanche - 8 gr;1
3704804;303793870;2026-04-30 15:24:00;2463067;20756420;79401934;HP 302XL - noir - cartouche d'encre originale (F6U68AE);2
3704803;303793869;2026-04-30 15:24:00;3226943;20756419;405131443;Epson Expression Home XP-2200 - imprimante multifonction jet d'encre couleur A4 - Wifi;1
3704802;303793868;2026-04-30 15:23:00;3226931;20756416;79138593;Posca - Marqueur peinture pointe extra large - noir;1
3704802;303793868;2026-04-30 15:23:00;3226931;20756417;79138598;Posca - Marqueur peinture pointe extra large - vert foncé;1
3704802;303793868;2026-04-30 15:23:00;3226931;20756418;79138594;Posca - Marqueur peinture pointe extra large - blanc;1
3704800;303793866;2026-04-30 15:21:00;483312;20756411;79421751;Rapid - Pince Agrafeuse Maxi SP chromée - capacité de 20 feuilles - agrafes SP19;3
3704800;303793866;2026-04-30 15:21:00;483312;20756412;531914;Rapid - Boîte de 5000 Agrafes SP19 (6 mm) - jusqu'à 20 feuilles - acier galvanisé;10
3704800;303793866;2026-04-30 15:21:00;483312;20756413;79145727;BIC MARKING 2000 - Marqueur permanent - pointe ogive - noir;2
3704799;303793865;2026-04-30 15:21:00;3226938;20756408;405251797;Apli - Crayon éternel - HB - bleu;1
3704799;303793865;2026-04-30 15:21:00;3226938;20756409;79139663;STAEDTLER Mars micro - Porte mines - B - 0,5 mm;1
3704799;303793865;2026-04-30 15:21:00;3226938;20756410;79139654;STAEDTLER Mars micro - Etui de 12 Mines pour porte mines - 2B - 0,5 mm;1
3704798;303793864;2026-04-30 15:21:00;3226885;20756395;405112761;Exacompta Iderama - Kit de 58 attaches (pince-notes, trombones et punaise - couleurs pastels assorties;1
3704798;303793864;2026-04-30 15:21:00;3226885;20756396;79346058;Exacompta Forever - 50 Chemises + 100 sous-Chemises - 170 + 60 gr - couleurs assorties;1
3704798;303793864;2026-04-30 15:21:00;3226885;20756397;405110143;Exacompta Aquarel - 3 boîtes de transfert - dos 90 mm - disponible dans différentes couleurs;1
3704798;303793864;2026-04-30 15:21:00;3226885;20756398;405253766;Sundis - Boite de rangement  Clip and Store - 2,5L - transparent;1
3704798;303793864;2026-04-30 15:21:00;3226885;20756399;405253767;Sundis - Boite de rangement  Clip and Store - 5L - transparent;1
3704798;303793864;2026-04-30 15:21:00;3226885;20756400;405253768;Sundis - Boite de rangement  Clip and Store - 9L - transparent;1
3704798;303793864;2026-04-30 15:21:00;3226885;20756401;62443;Exacompta - Album photos à pochettes 300 photos 10x15cm Candy;1
3704798;303793864;2026-04-30 15:21:00;3226885;20756402;79348376;Oxford Polyvision - Porte vues personnalisable - 200 vues - A4 - disponible dans différentes couleurs translucides;1
3704798;303793864;2026-04-30 15:21:00;3226885;20756403;79360873;Wonday - Pack de 10 portes mines - 0,7 mm;2
3704798;303793864;2026-04-30 15:21:00;3226885;20756404;79139825;STAEDTLER Mars micro - Etui de 12 Mines pour porte mines - HB - 0,7 mm;2
3704798;303793864;2026-04-30 15:21:00;3226885;20756405;79139979;Maped - Gomme Dessin - blanche;2
3704798;303793864;2026-04-30 15:21:00;3226885;20756406;79430215;Posca - Marqueur peinture pointe large - noir;1
3704798;303793864;2026-04-30 15:21:00;3226885;20756407;79430208;Posca - Marqueur peinture pointe large - blanc;1
3704797;303793863;2026-04-30 15:20:00;3226939;20756394;405262840;Les Prix Mini - Plastifieuse A4 - de 80 à 125 microns;1
3704796;303793862;2026-04-30 15:20:00;1319888;20756393;405134459;Epson 604 Ananas - pack de 4 - noir, jaune, cyan, magenta - cartouche d'encre originale;1
3704795;303793861;2026-04-30 15:19:00;3226907;20756392;405222243;Cartouche remanufacturée HP 913A - pack de 4 - cyan, magenta, jaune, noir - Owa;1
3704792;303793858;2026-04-30 15:18:00;1037109;20756371;79424022;Brother TN423 - noir - cartouche laser d'origine;1
3704792;303793858;2026-04-30 15:18:00;1037109;20756372;79424023;Brother TN423 - cyan - cartouche laser d'origine;1
3704792;303793858;2026-04-30 15:18:00;1037109;20756373;79424025;Brother TN423 - jaune - cartouche laser d'origine;1
3704792;303793858;2026-04-30 15:18:00;1037109;20756374;79424024;Brother TN423 - magenta - cartouche laser d'origine;1
3704792;303793858;2026-04-30 15:18:00;1037109;20756375;79443931;Cartouche laser compatible Brother TN243 - cyan - Switch;1
3704792;303793858;2026-04-30 15:18:00;1037109;20756376;79443929;Cartouche laser compatible Brother TN243 - jaune - Switch;1
3704792;303793858;2026-04-30 15:18:00;1037109;20756377;300042277;Fellowes Aérosol dépoussiérant - 200 ml;1
3704792;303793858;2026-04-30 15:18:00;1037109;20756378;405232539;Mobility Lab - Nettoyant pour écran - 250 ml;1
3704792;303793858;2026-04-30 15:18:00;1037109;20756379;405157898;Scotch - Lot de 2 rubans adhésifs double face - 12 mm x 6,3 m - transparent;3
3704792;303793858;2026-04-30 15:18:00;1037109;20756380;405147364;Exacompta - 20 Bobines thermiques - rouleaux TPE - 57 x 40 x 12 mm - 18m - sans mandrin ni film plastique;6
3704792;303793858;2026-04-30 15:18:00;1037109;20756381;300002214;Exacompta - 10 Bobines - rouleaux caisses - 76 x 70 x 12 mm - 40 m;1
3704792;303793858;2026-04-30 15:18:00;1037109;20756382;79136827;Reskal - Stylo détecteur de faux billets;1
3704792;303793858;2026-04-30 15:18:00;1037109;20756383;405245572;EMTEC C410 Neon -  Pack de 2 clés USB 2.0 - 32 Go;1
3704791;303793857;2026-04-30 15:18:00;2542782;20756370;405266507;Lot de 5 fauteuils de bureau MAX - accoudoirs réglables - noir;1
3704790;303793856;2026-04-30 15:18:00;2542782;20756368;79436976;Exacompta - Boîte de transfert - dos 90 mm - toile vert;10
3704790;303793856;2026-04-30 15:18:00;2542782;20756369;405183912;T'nB - Tapis de souris souple - Taille XXL - Noir;2
3704788;303793854;2026-04-30 15:17:00;429948;20756366;405232650;Mobility Lab - Adaptateur USB-C vers jack - blanc;1
3704787;303793853;2026-04-30 15:16:00;3226935;20756365;79142361;Copie nb 1ere page mo;1
3704786;303793852;2026-04-30 15:16:00;3050633;20756357;79397292;BIC MARKING 2300 - Pack de 12 marqueurs permanents - pointe biseau - noir;2
3704786;303793852;2026-04-30 15:16:00;3050633;20756358;400001980;edding - Blister de 1 Marqueur pour Surgelés e-8000 Noir - Pointe fine 1 mm;3
3704786;303793852;2026-04-30 15:16:00;3050633;20756359;79428177;Tesa - Ruban adhésif - double face - spécial sols lisses - 50 mm x 25 m ;2
3704786;303793852;2026-04-30 15:16:00;3050633;20756360;79406693;STABILO Pen 68 - 12 Feutres pointe moyenne - couleurs assorties;1
3704786;303793852;2026-04-30 15:16:00;3050633;20756361;405265221;20 sacs poubelles - 30L - liens coulissants;10
